pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
1101301,,bse_fo,SO,ICICIPRULI,ICICIPRULI26MAY510CE,CE,ICICIPRULI27MAY26510.00CE,,540133,,,ICICIPRULI26MAY510CE,,,5,925,1779906599,1,2,51000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,925,0,3220,5,1,1,1,0,0,1,0,-1,1,0,60000
1101308,,bse_fo,SO,SHRIRAMFIN,SHRIRAMFIN26MAY840PE,PE,SHRIRAMFIN27MAY26840.00PE,,511218,,,SHRIRAMFIN26MAY840PE,,,5,825,1779906599,1,2,84000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,825,0,2110,5,1,1,1,0,0,1,0,-1,1,0,18000
1101401,,bse_fo,SO,SRF,SRF26MAY2260CE,CE,SRF27MAY262260.00CE,,503806,,,SRF26MAY2260CE,,,5,200,1779906599,1,2,226000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,200,0,58695,17895,1,1,1,0,0,1,0,-1,1,0,11250
1101410,,bse_fo,SO,HAL,HAL26MAY3300CE,CE,HAL27MAY263300.00CE,,541154,,,HAL26MAY3300CE,,,5,150,1779906599,1,2,330000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,150,0,138340,67840,1,1,1,0,0,1,0,-1,1,0,9000
1101431,,bse_fo,SO,CIPLA,CIPLA26MAY1150CE,CE,CIPLA27MAY261150.00CE,,500087,,,CIPLA26MAY1150CE,,,5,375,1779906599,1,2,115000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,375,0,36165,19375,1,1,1,0,0,1,0,-1,1,0,26000
1101471,,bse_fo,SO,FORTIS,FORTIS26MAY730CE,CE,FORTIS27MAY26730.00CE,,532843,,,FORTIS26MAY730CE,,,5,775,1779906599,1,2,73000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,775,0,30325,16295,1,1,1,0,0,1,0,-1,1,0,100000000
1101489,,bse_fo,SO,SUPREMEIND,SUPREMEIND26MAY3400PE,PE,SUPREMEIND27MAY263400.00PE,,509930,,,SUPREMEIND26MAY3400PE,,,5,175,1779906599,1,2,340000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,175,0,10280,5,1,1,1,0,0,1,0,-1,1,0,100000000
1101491,,bse_fo,SO,BANKBARODA,BANKBARODA26MAY247.5CE,CE,BANKBARODA27MAY26247.50CE,,532134,,,BANKBARODA26MAY247.5CE,,,5,2925,1779906599,1,2,24750,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,2925,0,3415,5,1,1,1,0,0,1,0,-1,1,0,175500
1101548,,bse_fo,IO,SENSEX50,SENSEX5026MAY22700CE,CE,SENSEX5027MAY2622700.00CE,,47,,,SENSEX5026MAY22700CE,,,5,75,1779906599,1,2,2.27e+06,BSE,IO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Cash,,0,1,0.00,75,0,297455,115200,1,1,1,0,0,1,0,-1,1,0,1800
1101607,,bse_fo,SO,GAIL,GAIL26MAY131PE,PE,GAIL27MAY26131.00PE,,532155,,,GAIL26MAY131PE,,,5,3150,1779906599,1,2,13100,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,3150,0,2000,5,1,1,1,0,0,1,0,-1,1,0,274500
1101659,,bse_fo,SO,BDL,BDL26MAY1060CE,CE,BDL27MAY261060.00CE,,541143,,,BDL26MAY1060CE,,,5,350,1779906599,1,2,106000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,350,0,39170,10950,1,1,1,0,0,1,0,-1,1,0,100000000
1101793,,bse_fo,SO,ADANIENT,ADANIENT26MAY1680PE,PE,ADANIENT27MAY261680.00PE,,512599,,,ADANIENT26MAY1680PE,,,5,309,1779906599,1,2,168000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,309,0,2005,5,1,1,1,0,0,1,0,-1,1,0,9000
1101795,,bse_fo,SO,TECHM,TECHM26MAY1580CE,CE,TECHM27MAY261580.00CE,,532755,,,TECHM26MAY1580CE,,,5,600,1779906599,1,2,158000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,600,0,2150,5,1,1,1,0,0,1,0,-1,1,0,24000
1101838,,bse_fo,IO,BANKEX,BANKEX26JUN57000CE,CE,BANKEX25JUN2657000.00CE,,12,,,BANKEX26JUN57000CE,,,5,30,1782412199,1,2,5.7e+06,BSE,IO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Cash,,0,1,0.00,30,0,613500,219900,1,1,1,0,0,1,0,-1,1,0,900
1101860,,bse_fo,SO,CROMPTON,CROMPTON26JUN247.5PE,PE,CROMPTON25JUN26247.50PE,,539876,,,CROMPTON26JUN247.5PE,,,5,1800,1782412199,1,2,24750,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1800,0,2115,5,1,1,1,0,0,1,0,-1,1,0,90000
1101866,,bse_fo,SO,INDIGO,INDIGO26JUN4200PE,PE,INDIGO25JUN264200.00PE,,539448,,,INDIGO26JUN4200PE,,,5,150,1782412199,1,2,420000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,150,0,27925,5,1,1,1,0,0,1,0,-1,1,0,12000
1101910,,bse_fo,SO,AUBANK,AUBANK26JUN870PE,PE,AUBANK25JUN26870.00PE,,540611,,,AUBANK26JUN870PE,,,5,1000,1782412199,1,2,87000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1000,0,3050,5,1,1,1,0,0,1,0,-1,1,0,30000
1101944,,bse_fo,SO,ADANIPORTS,ADANIPORTS26JUN1500CE,CE,ADANIPORTS25JUN261500.00CE,,532921,,,ADANIPORTS26JUN1500CE,,,5,475,1782412199,1,2,150000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,475,0,43970,15970,1,1,1,0,0,1,0,-1,1,0,32000
1101968,,bse_fo,SF,ADANIENSOL,ADANIENSOL26JUNFUT,XX,ADANIENSOL25JUN26FUT,,539254,,,ADANIENSOL26JUNFUT,,,5,675,1782412199,1,2,0,BSE,SF,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,675,0,146950,120235,1,1,1,0,0,1,0,-1,1,0,100000000
1101981,,bse_fo,SO,TITAN,TITAN26JUN4140CE,CE,TITAN25JUN264140.00CE,,500114,,,TITAN26JUN4140CE,,,5,175,1782412199,1,2,414000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,175,0,31310,745,1,1,1,0,0,1,0,-1,1,0,11250
1102044,,bse_fo,SO,WAAREEENER,WAAREEENER26JUN3500CE,CE,WAAREEENER25JUN263500.00CE,,544277,,,WAAREEENER26JUN3500CE,,,5,175,1782412199,1,2,350000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,175,0,10825,5,1,1,1,0,0,1,0,-1,1,0,100000000
1102055,,bse_fo,SO,MAXHEALTH,MAXHEALTH26JUN940PE,PE,MAXHEALTH25JUN26940.00PE,,543220,,,MAXHEALTH26JUN940PE,,,5,525,1782412199,1,2,94000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,525,0,2940,5,1,1,1,0,0,1,0,-1,1,0,100000000
1102060,,bse_fo,SO,SONACOMS,SONACOMS26JUN515CE,CE,SONACOMS25JUN26515.00CE,,543300,,,SONACOMS26JUN515CE,,,5,1225,1782412199,1,2,51500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1225,0,10055,2165,1,1,1,0,0,1,0,-1,1,0,100000000
1102109,,bse_fo,SO,TCS,TCS26JUN2400CE,CE,TCS25JUN262400.00CE,,532540,,,TCS26JUN2400CE,,,5,175,1782412199,1,2,240000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,175,0,7740,5,1,1,1,0,0,1,0,-1,1,0,7000
1102132,,bse_fo,SO,NESTLEIND,NESTLEIND26JUN1190PE,PE,NESTLEIND25JUN261190.00PE,,500790,,,NESTLEIND26JUN1190PE,,,5,500,1782412199,1,2,119000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,2050,5,1,1,1,0,0,1,0,-1,1,0,1200
1102155,,bse_fo,SO,COLPAL,COLPAL26JUN1860PE,PE,COLPAL25JUN261860.00PE,,500830,,,COLPAL26JUN1860PE,,,5,225,1782412199,1,2,186000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,225,0,2625,5,1,1,1,0,0,1,0,-1,1,0,14000
1102170,,bse_fo,SO,NYKAA,NYKAA26JUN257.5CE,CE,NYKAA25JUN26257.50CE,,543384,,,NYKAA26JUN257.5CE,,,5,3125,1782412199,1,2,25750,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,3125,0,4305,305,1,1,1,0,0,1,0,-1,1,0,100000000
1102172,,bse_fo,SO,BAJAJ-AUTO,BAJAJ-AUTO26JUN8900PE,PE,BAJAJ-AUTO25JUN268900.00PE,,532977,,,BAJAJ-AUTO26JUN8900PE,,,5,75,1782412199,1,2,890000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,75,0,7290,5,1,1,1,0,0,1,0,-1,1,0,5000
1102198,,bse_fo,SO,HEROMOTOCO,HEROMOTOCO26JUN5450PE,PE,HEROMOTOCO25JUN265450.00PE,,500182,,,HEROMOTOCO26JUN5450PE,,,5,150,1782412199,1,2,545000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,150,0,76750,23580,1,1,1,0,0,1,0,-1,1,0,9000
1102232,,bse_fo,SO,CANBK,CANBK26JUN134CE,CE,CANBK25JUN26134.00CE,,532483,,,CANBK26JUN134CE,,,5,6750,1782412199,1,2,13400,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6750,0,2260,5,1,1,1,0,0,1,0,-1,1,0,81000
1102233,,bse_fo,SO,BAJAJHLDNG,BAJAJHLDNG26JUN10000PE,PE,BAJAJHLDNG25JUN2610000.00PE,,500490,,,BAJAJHLDNG26JUN10000PE,,,5,50,1782412199,1,2,1e+06,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,50,0,55075,5,1,1,1,0,0,1,0,-1,1,0,100000000
1102243,,bse_fo,SO,INDUSTOWER,INDUSTOWER26JUN455CE,CE,INDUSTOWER25JUN26455.00CE,,534816,,,INDUSTOWER26JUN455CE,,,5,1700,1782412199,1,2,45500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1700,0,3365,5,1,1,1,0,0,1,0,-1,1,0,170000
1102246,,bse_fo,SO,TATASTEEL,TATASTEEL26JUN203CE,CE,TATASTEEL25JUN26203.00CE,,500470,,,TATASTEEL26JUN203CE,,,5,2750,1782412199,1,2,20300,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2750,0,2275,195,1,1,1,0,0,1,0,-1,1,0,220000
1102281,,bse_fo,SO,NHPC,NHPC26JUN83PE,PE,NHPC25JUN2683.00PE,,533098,,,NHPC26JUN83PE,,,5,6400,1782412199,1,2,8300,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6400,0,2655,5,1,1,1,0,0,1,0,-1,1,0,100000000
1102371,,bse_fo,SO,UNIONBANK,UNIONBANK26JUN170PE,PE,UNIONBANK25JUN26170.00PE,,532477,,,UNIONBANK26JUN170PE,,,5,4425,1782412199,1,2,17000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,4425,0,3350,5,1,1,1,0,0,1,0,-1,1,0,100000000
1102385,,bse_fo,SO,MANKIND,MANKIND26JUN2080CE,CE,MANKIND25JUN262080.00CE,,543904,,,MANKIND26JUN2080CE,,,5,225,1782412199,1,2,208000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,225,0,59930,25870,1,1,1,0,0,1,0,-1,1,0,100000000
1102389,,bse_fo,SO,UPL,UPL26JUN670CE,CE,UPL25JUN26670.00CE,,512070,,,UPL26JUN670CE,,,5,1355,1782412199,1,2,67000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1355,0,3945,5,1,1,1,0,0,1,0,-1,1,0,39000
1102393,,bse_fo,IO,BANKEX,BANKEX26JUN53600PE,PE,BANKEX25JUN2653600.00PE,,12,,,BANKEX26JUN53600PE,,,5,30,1782412199,1,2,5.36e+06,BSE,IO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Cash,,0,1,0.00,30,0,12810,7845,1,1,1,0,0,1,0,-1,1,0,900
1102397,,bse_fo,SO,PATANJALI,PATANJALI26JUN485PE,PE,PATANJALI25JUN26485.00PE,,500368,,,PATANJALI26JUN485PE,,,5,900,1782412199,1,2,48500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,900,0,5470,1170,1,1,1,0,0,1,0,-1,1,0,100000000
1102430,,bse_fo,SO,AMBER,AMBER26JUN6100CE,CE,AMBER25JUN266100.00CE,,540902,,,AMBER26JUN6100CE,,,5,100,1782412199,1,2,610000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,100,0,189015,43895,1,1,1,0,0,1,0,-1,1,0,100000000
1102437,,bse_fo,SO,SAIL,SAIL26JUN154PE,PE,SAIL25JUN26154.00PE,,500113,,,SAIL26JUN154PE,,,5,4700,1782412199,1,2,15400,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,4700,0,320,5,1,1,1,0,0,1,0,-1,1,0,320000
1102449,,bse_fo,SO,TRENT,TRENT26JUN3400PE,PE,TRENT25JUN263400.00PE,,500251,,,TRENT26JUN3400PE,,,5,100,1782412199,1,2,340000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,100,0,6055,5,1,1,1,0,0,1,0,-1,1,0,16000
1102463,,bse_fo,SO,NYKAA,NYKAA26JUN232.5PE,PE,NYKAA25JUN26232.50PE,,543384,,,NYKAA26JUN232.5PE,,,5,3125,1782412199,1,2,23250,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,3125,0,2120,5,1,1,1,0,0,1,0,-1,1,0,100000000
1102477,,bse_fo,SO,DRREDDY,DRREDDY26JUN1230CE,CE,DRREDDY25JUN261230.00CE,,500124,,,DRREDDY26JUN1230CE,,,5,625,1782412199,1,2,123000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,625,0,18305,4735,1,1,1,0,0,1,0,-1,1,0,5000
1102493,,bse_fo,SO,NTPC,NTPC26JUN375CE,CE,NTPC25JUN26375.00CE,,532555,,,NTPC26JUN375CE,,,5,1500,1782412199,1,2,37500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1500,0,4265,265,1,1,1,0,0,1,0,-1,1,0,150000
1102518,,bse_fo,IO,BANKEX,BANKEX26JUN63600PE,PE,BANKEX25JUN2663600.00PE,,12,,,BANKEX26JUN63600PE,,,5,30,1782412199,1,2,6.36e+06,BSE,IO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Cash,,0,1,0.00,30,0,542975,202265,1,1,1,0,0,1,0,-1,1,0,900
1102531,,bse_fo,SO,LTF,LTF26JUN275CE,CE,LTF25JUN26275.00CE,,533519,,,LTF26JUN275CE,,,5,2250,1782412199,1,2,27500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2250,0,3200,5,1,1,1,0,0,1,0,-1,1,0,267720
1102541,,bse_fo,SO,JIOFIN,JIOFIN26JUN220CE,CE,JIOFIN25JUN26220.00CE,,543940,,,JIOFIN26JUN220CE,,,5,2350,1782412199,1,2,22000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2350,0,3750,5,1,1,1,0,0,1,0,-1,1,0,100000000
1102549,,bse_fo,SO,INDUSTOWER,INDUSTOWER26JUN430PE,PE,INDUSTOWER25JUN26430.00PE,,534816,,,INDUSTOWER26JUN430PE,,,5,1700,1782412199,1,2,43000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1700,0,3385,5,1,1,1,0,0,1,0,-1,1,0,170000
1102557,,bse_fo,SO,ANGELONE,ANGELONE26JUN450PE,PE,ANGELONE25JUN26450.00PE,,543235,,,ANGELONE26JUN450PE,,,5,2500,1782412199,1,2,45000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2500,0,17840,10870,1,1,1,0,0,1,0,-1,1,0,100000000
1102608,,bse_fo,SO,VOLTAS,VOLTAS26JUN1320PE,PE,VOLTAS25JUN261320.00PE,,500575,,,VOLTAS26JUN1320PE,,,5,375,1782412199,1,2,132000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,375,0,17010,2690,1,1,1,0,0,1,0,-1,1,0,30000
1102625,,bse_fo,SO,KOTAKBANK,KOTAKBANK26JUN380CE,CE,KOTAKBANK25JUN26380.00CE,,500247,,,KOTAKBANK26JUN380CE,,,5,2000,1782412199,1,2,38000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2000,0,4300,300,1,1,1,0,0,1,0,-1,1,0,12000
1102635,,bse_fo,SO,CUMMINSIND,CUMMINSIND26JUN4900CE,CE,CUMMINSIND25JUN264900.00CE,,500480,,,CUMMINSIND26JUN4900CE,,,5,200,1782412199,1,2,490000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,200,0,79110,16390,1,1,1,0,0,1,0,-1,1,0,18000
1102652,,bse_fo,SO,HCLTECH,HCLTECH26JUN1300CE,CE,HCLTECH25JUN261300.00CE,,532281,,,HCLTECH26JUN1300CE,,,5,350,1782412199,1,2,130000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,350,0,2615,5,1,1,1,0,0,1,0,-1,1,0,21000
1102655,,bse_fo,SO,NHPC,NHPC26JUN84CE,CE,NHPC25JUN2684.00CE,,533098,,,NHPC26JUN84CE,,,5,6400,1782412199,1,2,8400,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6400,0,2160,5,1,1,1,0,0,1,0,-1,1,0,100000000
1102693,,bse_fo,SO,NTPC,NTPC26JUN382.5PE,PE,NTPC25JUN26382.50PE,,532555,,,NTPC26JUN382.5PE,,,5,1500,1782412199,1,2,38250,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1500,0,3040,5,1,1,1,0,0,1,0,-1,1,0,150000
1102722,,bse_fo,SO,NTPC,NTPC26JUN387.5CE,CE,NTPC25JUN26387.50CE,,532555,,,NTPC26JUN387.5CE,,,5,1500,1782412199,1,2,38750,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1500,0,3610,5,1,1,1,0,0,1,0,-1,1,0,150000
1102749,,bse_fo,SO,GODREJCP,GODREJCP26JUN1030CE,CE,GODREJCP25JUN261030.00CE,,532424,,,GODREJCP26JUN1030CE,,,5,500,1782412199,1,2,103000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,6435,5,1,1,1,0,0,1,0,-1,1,0,30000
1102755,,bse_fo,SO,PAGEIND,PAGEIND26JUN36000CE,CE,PAGEIND25JUN2636000.00CE,,532827,,,PAGEIND26JUN36000CE,,,5,15,1782412199,1,2,3.6e+06,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,15,0,384180,54590,1,1,1,0,0,1,0,-1,1,0,600
1102778,,bse_fo,SO,SAIL,SAIL26JUN155CE,CE,SAIL25JUN26155.00CE,,500113,,,SAIL26JUN155CE,,,5,4700,1782412199,1,2,15500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,4700,0,5980,1980,1,1,1,0,0,1,0,-1,1,0,320000
1102785,,bse_fo,SO,IDFCFIRSTB,IDFCFIRSTB26JUN68CE,CE,IDFCFIRSTB25JUN2668.00CE,,539437,,,IDFCFIRSTB26JUN68CE,,,5,9275,1782412199,1,2,6800,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,9275,0,2300,5,1,1,1,0,0,1,0,-1,1,0,450000
1102788,,bse_fo,SO,ICICIBANK,ICICIBANK26JUN1210CE,CE,ICICIBANK25JUN261210.00CE,,532174,,,ICICIBANK26JUN1210CE,,,5,700,1782412199,1,2,121000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,700,0,10695,1565,1,1,1,0,0,1,0,-1,1,0,28000
1102792,,bse_fo,SO,TATAELXSI,TATAELXSI26JUN4050CE,CE,TATAELXSI25JUN264050.00CE,,500408,,,TATAELXSI26JUN4050CE,,,5,100,1782412199,1,2,405000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,100,0,45450,2760,1,1,1,0,0,1,0,-1,1,0,100000000
1102886,,bse_fo,SO,MOTHERSON,MOTHERSON26JUN120CE,CE,MOTHERSON25JUN26120.00CE,,517334,,,MOTHERSON26JUN120CE,,,5,6150,1782412199,1,2,12000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6150,0,3215,5,1,1,1,0,0,1,0,-1,1,0,284000
1102887,,bse_fo,SO,LTF,LTF26JUN275PE,PE,LTF25JUN26275.00PE,,533519,,,LTF26JUN275PE,,,5,2250,1782412199,1,2,27500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2250,0,3280,5,1,1,1,0,0,1,0,-1,1,0,267720
1107261,,bse_fo,SO,RELIANCE,RELIANCE26JUN1440PE,PE,RELIANCE25JUN261440.00PE,,500325,,,RELIANCE26JUN1440PE,,,5,500,1782412199,1,2,144000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,16195,4785,1,1,1,0,0,1,0,-1,1,0,10000
1107269,,bse_fo,SO,IOC,IOC26JUN137PE,PE,IOC25JUN26137.00PE,,530965,,,IOC26JUN137PE,,,5,4875,1782412199,1,2,13700,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,4875,0,2855,5,1,1,1,0,0,1,0,-1,1,0,292500
